Max-Ruler,commits_count,code_churn_avg,contributors_count,contributors_experience,hunks_count,issue_tracker_issues,cbo,wmc,dit,rfc,lcom,total_methods,max_nested_blocks,total_variables,total_refactorings,ncloc_cloc,duplicated_lines_cpd_density,comment_lines_cloc_density
0,69.0,12.0,7.0,43.38,3.0,194,20.0,113.0,1.0,48.0,796.0,45.0,3.0,47.0,430,475.0,0.0,38.63049095607235
0,4.0,10.0,3.0,94.81,1.0,3,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,1,14.0,0.0,58.82352941176471
0,38.0,17.0,8.0,42.69,2.0,83,36.0,77.0,1.0,32.0,0.0,43.0,3.0,32.0,72,354.0,0.0,40.802675585284284
0,18.0,22.0,6.0,56.49,1.5,13,9.0,48.0,1.0,39.0,13.0,18.0,4.0,37.0,92,247.0,0.0,32.51366120218579
0,40.0,9.0,5.0,46.11,2.0,16,20.0,53.0,3.0,43.0,253.0,23.0,5.0,25.0,108,263.0,0.0,17.55485893416928
0,11.0,8.0,4.0,44.5,2.0,3,6.0,9.0,2.0,6.0,1.0,2.0,4.0,8.0,30,56.0,0.0,30.0
0,6.0,54.0,5.0,64.52,1.5,0,2.0,6.0,1.0,9.0,0.0,1.0,3.0,52.0,0,88.0,0.0,66.9172932330827
0,6.0,33.0,2.0,99.25,1.0,1,8.0,29.0,1.0,21.0,7.0,7.0,3.0,25.0,4,152.0,0.0,16.483516483516482
0,38.0,4.0,5.0,42.25,2.0,8,8.0,15.0,2.0,13.0,6.0,4.0,2.0,19.0,30,95.0,0.0,27.480916030534353
0,1.0,180.0,1.0,100.0,1.0,1,9.0,21.0,1.0,21.0,77.0,14.0,1.0,14.0,0,135.0,0.0,14.012738853503185
0,35.0,22.0,6.0,36.84,2.0,38,27.0,89.0,1.0,34.0,1133.0,50.0,3.0,27.0,37,393.0,0.0,45.18828451882845
0,14.0,16.0,6.0,47.47,2.0,9,14.0,23.0,1.0,12.0,10.0,5.0,4.0,12.0,44,97.0,0.0,26.515151515151516
0,6.0,23.0,4.0,91.25,1.0,768,2.0,14.0,1.0,14.0,36.0,9.0,2.0,5.0,4,67.0,0.0,46.400000000000006
0,4.0,33.0,3.0,90.07,1.5,25,9.0,8.0,3.0,11.0,0.0,4.0,3.0,8.0,48,78.0,0.0,36.58536585365854
0,15.0,23.0,4.0,41.94,2.0,0,18.0,48.0,2.0,35.0,55.0,11.0,4.0,27.0,11,227.0,0.0,30.368098159509206
0,9.0,14.0,3.0,48.73,2.0,0,4.0,9.0,1.0,7.0,3.0,3.0,1.0,2.0,9,76.0,0.0,36.134453781512605
0,7.0,16.0,4.0,61.19,1.0,3,16.0,17.0,1.0,2.0,1.0,2.0,2.0,2.0,1,74.0,0.0,31.48148148148148
0,51.0,2.0,5.0,52.72,4.0,11,5.0,8.0,4.0,11.0,10.0,5.0,3.0,6.0,156,52.0,0.0,54.78260869565217
0,8.0,17.0,4.0,61.78,1.0,0,6.0,11.0,1.0,12.0,28.0,8.0,1.0,7.0,4,65.0,0.0,45.378151260504204
0,6.0,21.0,4.0,66.97,1.0,0,2.0,7.0,2.0,4.0,7.0,7.0,0.0,2.0,13,37.0,0.0,68.37606837606837
0,3.0,44.0,2.0,56.22,6.0,3,2.0,13.0,1.0,11.0,13.0,6.0,2.0,11.0,2,88.0,0.0,27.27272727272727
0,10.0,12.0,4.0,36.51,2.0,4,3.0,11.0,1.0,2.0,16.0,8.0,2.0,6.0,5,52.0,0.0,50.0
0,8.0,10.0,4.0,73.27,1.0,19,4.0,4.0,2.0,2.0,6.0,4.0,0.0,2.0,4,25.0,0.0,65.27777777777779
0,3.0,64.0,2.0,96.97,1.0,4,4.0,1.0,5.0,4.0,0.0,1.0,0.0,4.0,0,112.0,0.0,34.50292397660819
0,4.0,16.0,2.0,97.87,1.0,0,0.0,7.0,1.0,0.0,15.0,7.0,0.0,3.0,2,35.0,0.0,38.59649122807017
0,1.0,129.0,1.0,100.0,1.0,0,9.0,2.0,1.0,22.0,1.0,2.0,0.0,16.0,0,58.0,0.0,45.28301886792453
0,15.0,11.0,4.0,40.15,2.0,272,9.0,19.0,1.0,14.0,21.0,7.0,2.0,7.0,51,77.0,0.0,49.00662251655629
0,3.0,23.0,2.0,97.18,1.0,0,1.0,7.0,1.0,5.0,7.0,6.0,1.0,3.0,2,35.0,0.0,41.66666666666667
0,24.0,17.0,2.0,70.95,3.0,20,16.0,39.0,1.0,60.0,78.0,13.0,2.0,27.0,97,270.0,0.0,28.000000000000004
0,6.0,13.0,3.0,95.45,1.0,1,2.0,5.0,1.0,9.0,1.0,2.0,1.0,9.0,1,49.0,0.0,31.944444444444443
0,17.0,15.0,6.0,39.59,2.0,20,10.0,24.0,2.0,9.0,76.0,13.0,1.0,5.0,14,100.0,0.0,56.709956709956714
0,14.0,62.0,5.0,48.87,1.0,15,12.0,90.0,1.0,18.0,0.0,70.0,1.0,39.0,69,417.0,0.0,46.94656488549619
0,16.0,20.0,5.0,54.27,2.0,15,8.0,38.0,2.0,28.0,276.0,24.0,2.0,8.0,94,181.0,0.0,38.225255972696246
0,12.0,14.0,5.0,56.36,1.0,61,9.0,18.0,2.0,8.0,46.0,12.0,2.0,5.0,4,97.0,0.0,35.333333333333336
0,21.0,8.0,6.0,45.32,2.0,2,11.0,11.0,3.0,24.0,3.0,6.0,1.0,11.0,20,92.0,0.0,36.55172413793103
0,15.0,16.0,5.0,49.14,2.0,31,23.0,23.0,2.0,34.0,28.0,8.0,3.0,15.0,5,164.0,0.0,29.004329004329005
0,12.0,13.0,3.0,85.22,2.0,0,6.0,11.0,1.0,42.0,16.0,9.0,1.0,11.0,2,104.0,0.0,22.388059701492537
0,40.0,6.0,3.0,69.58,2.5,12,10.0,14.0,1.0,42.0,9.0,7.0,1.0,28.0,52,147.0,0.0,31.627906976744185
0,6.0,23.0,3.0,63.52,1.0,6,2.0,11.0,1.0,0.0,47.0,11.0,0.0,6.0,0,54.0,0.0,55.73770491803278
0,2.0,17.0,2.0,77.27,2.0,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,7.0,0.0,75.86206896551724
0,7.0,43.0,5.0,54.88,3.0,0,23.0,34.0,1.0,22.0,10.0,5.0,3.0,18.0,2,170.0,0.0,38.628158844765345
0,24.0,17.0,4.0,47.78,3.0,178,4.0,43.0,1.0,26.0,350.0,29.0,3.0,26.0,56,204.0,0.0,46.31578947368421
0,8.0,11.0,4.0,40.32,2.5,1,6.0,7.0,2.0,6.0,6.0,4.0,1.0,3.0,21,43.0,0.0,46.913580246913575
0,4.0,13.0,3.0,55.68,2.0,0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,5,18.0,0.0,60.86956521739131
0,7.0,41.0,2.0,95.25,1.0,5,1.0,6.0,2.0,5.0,0.0,3.0,2.0,3.0,0,162.0,0.0,36.22047244094488
0,5.0,37.0,2.0,90.43,4.0,1,2.0,18.0,1.0,23.0,2.0,5.0,2.0,16.0,0,114.0,0.0,29.19254658385093
0,9.0,20.0,4.0,50.78,2.0,8,15.0,21.0,2.0,21.0,22.0,8.0,3.0,10.0,6,114.0,0.0,32.544378698224854
0,6.0,17.0,4.0,50.0,1.0,0,7.0,7.0,1.0,8.0,8.0,5.0,2.0,6.0,0,57.0,0.0,34.48275862068966
0,1.0,134.0,1.0,100.0,1.0,0,3.0,10.0,1.0,5.0,0.0,4.0,3.0,8.0,0,73.0,0.0,41.6
0,39.0,5.0,6.0,42.32,3.0,488,7.0,19.0,1.0,12.0,0.0,9.0,2.0,7.0,1,93.0,0.0,46.24277456647399
0,9.0,23.0,2.0,98.49,1.0,1,8.0,13.0,1.0,11.0,15.0,6.0,2.0,9.0,75,112.0,0.0,41.05263157894737
0,10.0,16.0,4.0,77.19,2.0,7,7.0,12.0,1.0,10.0,0.0,9.0,2.0,8.0,14,69.0,0.0,52.73972602739726
0,65.0,9.0,7.0,48.74,2.0,136,24.0,75.0,2.0,63.0,399.0,43.0,2.0,23.0,94,368.0,0.0,28.54368932038835
0,8.0,47.0,4.0,64.78,1.5,1,3.0,13.0,1.0,7.0,17.0,11.0,1.0,3.0,1,59.0,0.0,56.2962962962963
0,10.0,24.0,3.0,87.99,2.0,7,11.0,25.0,2.0,17.0,106.0,16.0,2.0,17.0,30,141.0,0.0,33.80281690140845
0,6.0,53.0,4.0,66.7,1.0,2,3.0,13.0,1.0,8.0,26.0,8.0,1.0,7.0,18,201.0,0.0,30.689655172413794
0,5.0,45.0,3.0,75.74,2.0,5,2.0,28.0,1.0,4.0,27.0,15.0,1.0,14.0,0,126.0,0.0,38.23529411764706
0,3.0,19.0,2.0,96.0,2.0,0,3.0,4.0,4.0,1.0,0.0,4.0,0.0,1.0,1,26.0,0.0,43.47826086956522
0,18.0,4.0,4.0,33.49,2.0,32,10.0,7.0,2.0,7.0,1.0,2.0,1.0,4.0,1,44.0,0.0,34.32835820895522
0,12.0,7.0,4.0,37.0,2.0,488,0.0,5.0,1.0,5.0,0.0,4.0,1.0,3.0,8,31.0,0.0,62.19512195121951
0,5.0,24.0,4.0,66.34,3.0,0,6.0,10.0,1.0,7.0,0.0,7.0,2.0,7.0,14,58.0,0.0,48.214285714285715
0,5.0,28.0,4.0,67.11,3.0,0,6.0,12.0,1.0,9.0,0.0,9.0,2.0,7.0,14,66.0,0.0,49.23076923076923
0,10.0,20.0,4.0,44.84,1.5,10,6.0,20.0,1.0,17.0,77.0,15.0,2.0,11.0,47,114.0,0.0,34.85714285714286
0,14.0,21.0,5.0,43.02,2.5,9,8.0,41.0,2.0,31.0,0.0,13.0,3.0,35.0,34,209.0,0.0,23.161764705882355
0,5.0,33.0,2.0,98.98,1.0,0,7.0,27.0,1.0,15.0,26.0,13.0,2.0,13.0,2,103.0,0.0,29.931972789115648
0,13.0,14.0,5.0,48.83,2.0,0,12.0,19.0,1.0,22.0,6.0,8.0,5.0,12.0,7,101.0,0.0,38.036809815950924
0,5.0,14.0,2.0,95.0,1.0,1,0.0,5.0,1.0,8.0,1.0,2.0,1.0,6.0,2,40.0,0.0,41.17647058823529
0,22.0,15.0,4.0,62.39,2.5,9,7.0,34.0,2.0,28.0,15.0,7.0,5.0,35.0,226,233.0,0.0,23.60655737704918
0,5.0,23.0,2.0,89.86,5.0,8,8.0,11.0,1.0,5.0,0.0,7.0,2.0,4.0,6,59.0,0.0,42.15686274509804
0,12.0,16.0,4.0,75.08,2.5,1,5.0,15.0,1.0,9.0,0.0,11.0,1.0,10.0,14,91.0,0.0,49.72375690607735
0,37.0,13.0,4.0,51.97,3.0,4,14.0,49.0,4.0,39.0,368.0,28.0,3.0,16.0,154,230.0,0.0,49.78165938864629
0,7.0,23.0,4.0,44.61,2.0,1,8.0,15.0,1.0,18.0,0.0,8.0,2.0,9.0,7,95.0,0.0,34.93150684931507
0,21.0,6.0,5.0,52.68,2.0,13,10.0,9.0,2.0,19.0,0.0,3.0,3.0,10.0,7,69.0,0.0,41.02564102564102
0,31.0,9.0,4.0,46.97,2.0,10,12.0,28.0,2.0,31.0,105.0,15.0,4.0,19.0,58,142.0,0.0,42.27642276422765
0,28.0,5.0,4.0,70.18,3.0,16,8.0,12.0,3.0,5.0,47.0,11.0,1.0,4.0,120,79.0,0.0,35.24590163934426
0,5.0,17.0,4.0,95.92,1.0,0,1.0,4.0,1.0,3.0,0.0,4.0,0.0,1.0,1,25.0,0.0,67.53246753246754
0,3.0,18.0,2.0,82.54,2.0,0,7.0,4.0,2.0,6.0,1.0,2.0,1.0,1.0,1,30.0,0.0,41.17647058823529
0,13.0,5.0,4.0,38.17,2.0,10,10.0,5.0,2.0,9.0,1.0,2.0,1.0,4.0,5,41.0,0.0,34.92063492063492
0,10.0,5.0,4.0,47.06,1.5,1,7.0,3.0,2.0,5.0,1.0,2.0,1.0,1.0,1,26.0,0.0,43.47826086956522
0,10.0,5.0,4.0,50.53,1.5,1,7.0,3.0,2.0,5.0,1.0,2.0,1.0,1.0,1,26.0,0.0,43.47826086956522
0,7.0,7.0,4.0,72.6,1.0,1,7.0,3.0,2.0,5.0,1.0,2.0,1.0,1.0,1,26.0,0.0,43.47826086956522
0,6.0,9.0,2.0,85.29,1.0,7,7.0,3.0,2.0,5.0,1.0,2.0,1.0,1.0,1,26.0,0.0,44.680851063829785
0,6.0,10.0,2.0,80.28,1.5,1,8.0,4.0,2.0,6.0,1.0,2.0,1.0,1.0,5,32.0,0.0,39.62264150943396
0,4.0,13.0,2.0,80.88,2.0,2,8.0,3.0,2.0,6.0,1.0,2.0,1.0,1.0,1,26.0,0.0,44.680851063829785
0,6.0,10.0,2.0,67.82,2.0,2,9.0,6.0,2.0,8.0,1.0,2.0,1.0,4.0,4,38.0,0.0,35.59322033898305
0,5.0,11.0,2.0,80.3,1.0,2,7.0,4.0,2.0,6.0,1.0,2.0,1.0,2.0,1,30.0,0.0,41.17647058823529
0,8.0,7.0,4.0,47.0,1.0,2,7.0,4.0,2.0,6.0,1.0,2.0,1.0,2.0,1,29.0,0.0,42.0
0,13.0,4.0,5.0,46.64,1.0,12,6.0,3.0,3.0,3.0,1.0,2.0,1.0,0.0,1,24.0,0.0,46.666666666666664
0,13.0,5.0,5.0,43.09,1.0,134,5.0,5.0,2.0,5.0,1.0,2.0,1.0,2.0,1,34.0,0.0,41.37931034482759
0,8.0,8.0,2.0,89.87,1.5,10,5.0,5.0,2.0,4.0,1.0,2.0,1.0,2.0,1,34.0,0.0,39.285714285714285
0,12.0,26.0,4.0,53.68,2.0,24,3.0,31.0,1.0,13.0,253.0,23.0,1.0,19.0,3,126.0,0.0,56.55172413793104
0,7.0,23.0,2.0,99.01,1.0,5,12.0,16.0,2.0,23.0,0.0,4.0,3.0,25.0,8,121.0,0.0,17.687074829931973
0,1.0,65.0,1.0,100.0,1.0,53,1.0,5.0,1.0,0.0,0.0,5.0,0.0,2.0,0,27.0,0.0,54.23728813559322
0,16.0,72.0,5.0,73.59,2.0,13,14.0,44.0,1.0,16.0,651.0,38.0,2.0,24.0,3,247.0,0.0,53.65853658536586
0,6.0,23.0,3.0,93.55,1.0,0,5.0,14.0,2.0,10.0,0.0,11.0,1.0,4.0,1,70.0,0.0,40.67796610169492
0,4.0,39.0,3.0,56.54,5.0,1,11.0,14.0,1.0,16.0,1.0,7.0,1.0,5.0,3,78.0,0.0,46.206896551724135
0,5.0,14.0,3.0,66.67,2.0,0,9.0,4.0,2.0,11.0,0.0,1.0,2.0,6.0,3,41.0,0.0,33.87096774193548
0,5.0,13.0,3.0,70.49,2.0,1,8.0,4.0,2.0,9.0,0.0,1.0,2.0,5.0,3,38.0,0.0,34.48275862068966
0,7.0,29.0,3.0,68.15,2.0,2,6.0,6.0,3.0,8.0,4.0,5.0,1.0,6.0,7,47.0,0.0,51.546391752577314
0,10.0,23.0,4.0,62.82,1.0,3,5.0,8.0,1.0,5.0,1.0,3.0,3.0,18.0,0,180.0,0.0,14.691943127962084
0,3.0,26.0,3.0,96.25,1.0,4,2.0,5.0,2.0,4.0,0.0,4.0,1.0,3.0,3,32.0,0.0,54.929577464788736
0,26.0,7.0,6.0,43.96,3.0,24,6.0,17.0,1.0,7.0,86.0,16.0,1.0,7.0,148,85.0,0.0,51.14942528735632
0,2.0,142.0,2.0,98.96,1.0,1,3.0,29.0,1.0,1.0,374.0,29.0,0.0,14.0,0,137.0,0.0,44.534412955465584
0,8.0,11.0,3.0,71.6,2.0,3,6.0,6.0,1.0,12.0,0.0,3.0,3.0,7.0,3,51.0,0.0,34.61538461538461
0,2.0,37.0,2.0,96.15,1.0,45,1.0,5.0,1.0,1.0,2.0,5.0,0.0,2.0,0,28.0,0.0,57.57575757575758
0,25.0,7.0,4.0,47.52,2.0,15,7.0,18.0,2.0,15.0,0.0,8.0,3.0,12.0,39,119.0,0.0,30.0
0,6.0,19.0,4.0,93.82,1.5,2,5.0,15.0,1.0,10.0,21.0,7.0,3.0,9.0,1,74.0,0.0,27.450980392156865
0,7.0,24.0,5.0,47.15,2.0,1,8.0,16.0,1.0,12.0,0.0,9.0,1.0,7.0,18,93.0,0.0,41.139240506329116
0,6.0,15.0,4.0,50.54,1.0,0,10.0,7.0,2.0,11.0,1.0,2.0,3.0,7.0,3,48.0,0.0,41.46341463414634
0,5.0,21.0,2.0,88.24,2.0,3,13.0,5.0,1.0,5.0,0.0,4.0,1.0,13.0,12,58.0,0.0,38.94736842105263
0,4.0,13.0,1.0,100.0,1.0,7,2.0,3.0,1.0,3.0,0.0,2.0,0.0,2.0,2,19.0,0.0,59.57446808510638
0,8.0,11.0,3.0,90.84,2.0,0,3.0,6.0,1.0,8.0,0.0,4.0,1.0,14.0,2,54.0,0.0,31.645569620253166
0,7.0,19.0,1.0,100.0,4.0,1014,2.0,15.0,1.0,4.0,1.0,3.0,2.0,18.0,10,77.0,0.0,38.4
0,10.0,6.0,4.0,46.77,1.0,2,7.0,4.0,2.0,5.0,1.0,2.0,1.0,3.0,3,36.0,0.0,37.93103448275862
0,4.0,17.0,2.0,78.95,1.5,1,2.0,7.0,1.0,4.0,1.0,2.0,4.0,3.0,3,31.0,0.0,50.0
0,8.0,7.0,4.0,54.29,1.0,3,7.0,2.0,2.0,5.0,1.0,2.0,0.0,1.0,3,24.0,0.0,51.02040816326531
0,12.0,12.0,4.0,67.15,2.0,578,3.0,13.0,1.0,4.0,18.0,8.0,3.0,5.0,6,65.0,0.0,51.49253731343284
0,5.0,18.0,2.0,98.62,1.0,0,0.0,4.0,1.0,7.0,1.0,2.0,1.0,17.0,2,56.0,0.0,25.333333333333336
0,4.0,33.0,4.0,64.88,1.0,0,6.0,12.0,1.0,20.0,21.0,7.0,2.0,7.0,0,67.0,0.0,44.166666666666664
0,2.0,60.0,2.0,85.93,4.0,0,6.0,11.0,1.0,10.0,0.0,6.0,2.0,5.0,3,68.0,0.0,37.61467889908257
0,11.0,11.0,5.0,49.11,2.0,3,7.0,12.0,1.0,17.0,6.0,4.0,2.0,5.0,2,68.0,0.0,38.18181818181819
0,3.0,36.0,1.0,100.0,3.0,2,3.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,1,65.0,0.0,31.57894736842105
0,16.0,25.0,2.0,70.55,2.0,10,16.0,54.0,1.0,35.0,41.0,30.0,2.0,25.0,146,289.0,0.0,18.820224719101123
0,12.0,17.0,5.0,65.35,1.0,4,6.0,21.0,1.0,8.0,67.0,14.0,1.0,3.0,6,84.0,0.0,52.80898876404494
0,18.0,23.0,6.0,67.3,1.0,0,12.0,57.0,1.0,28.0,141.0,18.0,3.0,26.0,36,264.0,0.0,33.164556962025316
0,16.0,14.0,5.0,57.26,2.0,4,11.0,21.0,2.0,13.0,78.0,13.0,2.0,8.0,32,112.0,0.0,44.554455445544555
0,17.0,8.0,3.0,73.31,1.0,5,13.0,8.0,2.0,27.0,4.0,4.0,2.0,14.0,28,71.0,0.0,37.16814159292036
0,13.0,14.0,3.0,97.05,2.0,4,18.0,9.0,1.0,55.0,7.0,6.0,1.0,15.0,38,108.0,0.0,31.645569620253166
0,6.0,11.0,3.0,59.29,1.0,3,0.0,3.0,1.0,3.0,1.0,2.0,0.0,2.0,2,28.0,0.0,51.724137931034484
0,6.0,18.0,2.0,94.83,1.0,7,0.0,8.0,1.0,13.0,0.0,2.0,3.0,9.0,5,64.0,0.0,32.631578947368425
0,6.0,17.0,2.0,98.43,1.0,5,8.0,7.0,2.0,17.0,2.0,4.0,3.0,9.0,5,64.0,0.0,28.08988764044944
0,17.0,16.0,4.0,34.34,3.0,24,12.0,31.0,1.0,29.0,63.0,14.0,4.0,16.0,1,148.0,0.0,43.07692307692308
0,10.0,10.0,4.0,50.39,2.5,0,12.0,14.0,2.0,14.0,6.0,4.0,1.0,7.0,13,69.0,0.0,27.368421052631582
0,13.0,7.0,3.0,53.61,2.0,10,6.0,9.0,1.0,12.0,0.0,3.0,4.0,5.0,7,58.0,0.0,33.33333333333333
0,1.0,135.0,1.0,100.0,1.0,1,14.0,7.0,1.0,13.0,0.0,4.0,1.0,10.0,3,66.0,0.0,45.45454545454545
0,4.0,26.0,2.0,95.33,1.5,0,3.0,6.0,2.0,6.0,2.0,4.0,1.0,8.0,0,45.0,0.0,53.125
0,6.0,16.0,4.0,73.58,1.0,1,0.0,3.0,1.0,1.0,0.0,1.0,1.0,4.0,4,64.0,90.625,30.434782608695656
0,6.0,28.0,4.0,56.47,2.5,0,5.0,14.0,1.0,6.0,12.0,8.0,2.0,5.0,2,64.0,0.0,57.333333333333336
0,9.0,24.0,4.0,66.67,2.0,5,3.0,8.0,2.0,4.0,22.0,8.0,0.0,3.0,10,39.0,0.0,64.54545454545455
0,8.0,34.0,2.0,99.21,1.0,0,11.0,19.0,3.0,16.0,52.0,13.0,2.0,10.0,1,108.0,0.0,23.404255319148938
0,8.0,58.0,3.0,81.94,1.5,20,2.0,43.0,1.0,18.0,230.0,28.0,1.0,14.0,3,204.0,0.0,51.543942992874115
0,18.0,11.0,5.0,36.3,2.0,6,17.0,21.0,2.0,19.0,10.0,5.0,4.0,6.0,17,127.0,0.0,33.50785340314136
0,1.0,70.0,1.0,100.0,1.0,0,9.0,2.0,1.0,10.0,1.0,2.0,0.0,6.0,0,31.0,0.0,49.18032786885246
0,7.0,67.0,2.0,72.14,1.0,2,8.0,20.0,5.0,4.0,73.0,14.0,1.0,12.0,1,110.0,0.0,49.074074074074076
0,4.0,17.0,2.0,95.06,1.5,0,2.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1,9.0,0.0,68.96551724137932
0,1.0,28.0,1.0,100.0,1.0,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,5.0,0.0,81.48148148148148
0,4.0,18.0,2.0,97.4,1.0,0,3.0,4.0,2.0,10.0,0.0,4.0,0.0,2.0,2,41.0,0.0,37.878787878787875
0,3.0,34.0,1.0,100.0,1.0,2,1.0,6.0,1.0,0.0,5.0,6.0,0.0,3.0,0,33.0,0.0,64.51612903225806
0,19.0,4.0,4.0,32.87,2.0,4,8.0,4.0,3.0,6.0,1.0,2.0,1.0,12.0,9,41.0,0.0,34.92063492063492
0,8.0,11.0,3.0,64.49,1.0,1,1.0,6.0,1.0,0.0,9.0,6.0,0.0,3.0,2,32.0,0.0,61.44578313253012
0,8.0,7.0,4.0,49.04,1.5,1,6.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,30,35.0,0.0,36.36363636363637
0,6.0,46.0,4.0,64.25,1.0,123,0.0,8.0,1.0,0.0,0.0,8.0,0.0,3.0,1,41.0,0.0,62.727272727272734
0,20.0,4.0,4.0,50.69,1.5,7,5.0,4.0,1.0,3.0,1.0,3.0,1.0,3.0,33,43.0,0.0,37.68115942028986
0,4.0,32.0,2.0,65.08,1.0,3,0.0,2.0,3.0,0.0,1.0,2.0,0.0,1.0,1,13.0,0.0,77.19298245614034
0,7.0,7.0,2.0,88.71,1.0,15,7.0,4.0,3.0,4.0,1.0,2.0,1.0,1.0,1,27.0,0.0,43.75
0,7.0,8.0,3.0,64.37,1.0,0,6.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,1,32.0,0.0,39.62264150943396
0,7.0,9.0,3.0,65.59,1.0,0,7.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,1,38.0,0.0,35.59322033898305
0,8.0,6.0,3.0,51.06,1.5,64,5.0,2.0,2.0,3.0,1.0,2.0,0.0,0.0,1,22.0,0.0,50.0
0,6.0,36.0,3.0,67.68,2.5,0,2.0,9.0,3.0,4.0,0.0,4.0,2.0,4.0,7,50.0,0.0,52.38095238095239
0,6.0,33.0,4.0,60.63,1.5,10,1.0,19.0,1.0,6.0,43.0,15.0,0.0,4.0,3,77.0,0.0,57.22222222222222
0,2.0,27.0,1.0,100.0,1.0,0,2.0,4.0,2.0,4.0,3.0,3.0,1.0,0.0,0,23.0,0.0,53.06122448979592
0,2.0,20.0,2.0,86.96,2.0,0,1.0,2.0,2.0,4.0,0.0,1.0,1.0,0.0,1,12.0,0.0,68.42105263157895
0,3.0,28.0,3.0,49.69,2.0,2,1.0,7.0,1.0,3.0,11.0,7.0,0.0,3.0,0,45.0,0.0,38.35616438356164
0,1.0,32.0,1.0,100.0,1.0,1,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0,9.0,0.0,70.0
0,2.0,22.0,2.0,87.76,1.5,0,4.0,1.0,4.0,0.0,0.0,1.0,0.0,3.0,0,16.0,0.0,57.89473684210527
0,2.0,46.0,2.0,98.95,1.0,2,2.0,7.0,2.0,2.0,15.0,6.0,1.0,2.0,0,34.0,0.0,60.0
0,7.0,32.0,4.0,61.86,1.0,0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,5.0,2,191.0,41.361256544502616,12.785388127853881
0,5.0,63.0,4.0,63.34,1.0,0,3.0,4.0,3.0,1.0,1.0,2.0,1.0,4.0,1,279.0,26.16487455197133,9.120521172638437
0,6.0,25.0,4.0,58.13,1.0,0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,5.0,2,112.0,69.64285714285714,20.0
0,5.0,58.0,4.0,62.78,1.0,0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,5.0,2,254.0,0.0,9.929078014184398
0,5.0,63.0,4.0,63.39,1.0,0,3.0,4.0,3.0,1.0,1.0,2.0,1.0,4.0,1,279.0,26.16487455197133,9.120521172638437
0,3.0,145.0,3.0,99.32,1.0,0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,0,405.0,14.320987654320987,5.813953488372093
0,3.0,28.0,1.0,100.0,1.0,2,8.0,3.0,2.0,4.0,1.0,3.0,0.0,4.0,0,37.0,0.0,48.61111111111111
0,5.0,10.0,3.0,67.24,1.0,41,0.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0,0,12.0,0.0,69.23076923076923
0,2.0,25.0,2.0,92.31,1.5,41,0.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,0,11.0,0.0,76.08695652173914
0,4.0,17.0,2.0,95.06,1.5,0,2.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1,9.0,0.0,68.96551724137932
0,2.0,27.0,1.0,100.0,1.0,3,3.0,4.0,2.0,1.0,1.0,3.0,0.0,1.0,0,20.0,0.0,58.333333333333336
0,3.0,19.0,3.0,68.33,1.0,1,2.0,2.0,3.0,1.0,0.0,2.0,0.0,1.0,0,17.0,0.0,67.9245283018868
0,6.0,15.0,4.0,49.24,2.0,6,0.0,10.0,1.0,0.0,0.0,4.0,1.0,3.0,0,38.0,0.0,51.28205128205128
0,2.0,29.0,2.0,93.75,1.5,19,1.0,5.0,1.0,3.0,4.0,5.0,0.0,3.0,0,30.0,0.0,41.17647058823529
0,5.0,8.0,3.0,40.92,5.0,2,2.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,5,15.0,0.0,57.14285714285714
0,12.0,9.0,4.0,42.39,2.0,0,16.0,12.0,2.0,17.0,6.0,4.0,3.0,5.0,8,75.0,0.0,27.884615384615387
0,4.0,12.0,3.0,73.55,3.0,0,6.0,3.0,4.0,1.0,3.0,3.0,0.0,0.0,2,23.0,0.0,46.51162790697674
0,6.0,6.0,4.0,37.92,4.0,2,2.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,2,15.0,0.0,57.14285714285714
0,12.0,8.0,4.0,42.43,2.0,0,16.0,10.0,2.0,15.0,6.0,4.0,2.0,4.0,8,63.0,0.0,30.0
0,5.0,10.0,3.0,70.15,4.0,0,6.0,3.0,4.0,1.0,3.0,3.0,0.0,0.0,2,23.0,0.0,46.51162790697674
0,18.0,2.0,6.0,46.26,1.0,4,4.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,1,19.0,0.0,52.5
0,18.0,2.0,6.0,45.64,1.0,2,4.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,1,19.0,0.0,52.5
